"jobListingId"	"title"	"company"	"last_updated"	"salary_min_est"	"salary_max_est"	"salary_est"	"review"	"url"	"run_time"	"description"
"3100851690"	"Business Intelligence Manager"	"Amazon"	2019-01-30	105	144	124	3.8	"https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=133043&s=58&guid=000001689ff4efc483d1131b944fbf8b&src=GD_JOB_AD&vt=w&cs=1_4c708160&cb=1548871856526&jobListingId=3100851690"	2019-01-30 13:11:35	" Amazons Advertising Analytics and Insights (A&I) team is looking for a motivated and experienced Business Intelligence Manager to help us build a new global visualization and reporting product to support the needs of our largest global advertisers. We are a startup within one of the fastest growing and most strategic parts of Amazon. Our team owns the product, technology and deployment roadmap for advanced analytics and insight products across our advertiser success team. Advertiser success is core to Amazons growth, as it helps our suppliers drive awareness, consideration, and purchase of their products by hundreds of millions of consumers around the world, and generates revenue which helps us lower prices and invest in improvements to our customer experience. We are a highly motivated, collaborative and fun-loving team with an entrepreneurial spirit and bias for action. With a broad mandate to experiment and innovate, we are growing at an unprecedented rate with a seemingly endless range of new opportunities.  In this role, you build and lead a team of Business Intelligence Engineers to create a new global visualization and reporting product that will provide a clear and over-arching view of the largest global brands advertising investments. You build on Amazon Web Services (AWS) and Amazon QuickSight, our cloud-powered business intelligence (BI) service. The product will show metrics on topics such as campaign delivery and return on advertising investment, and it will span multiple countries and multiple advertising channels, such as display and search. You engage with internal partners to understand the needs of the business, and you own the design, development, and maintenance of metrics, reports, dashboards, visualizations, etc. You drive operational excellence for data ingestion, transformation and publication to ensure confidence in the systems that we build. You deeply analyze results to understand and explain what the data has to say and how it can be used. We are looking for a leader who can thrive in a startup environment, thinks big, moves fast, and wants to change the way customers use data to drive business success. If you are passionate about creating the future, come join us as we work hard, have fun, and make history. Basic Qualifications · Bachelor's degree in computer science, business, engineering, or a related field  · Proven ability to attract, hire, retain and grow a team of talented engineers and analysts  · 10+ years of professional experience in business intelligence, analytics, data engineering, or application development  · 5+ years of people management experience leading business intelligence or analytics teams Familiarity with data visualization tools such as QuickSight, QlikView, Power BI, or Tableau  · Hands-on experience using SQL, ETL, and data warehousing in a large-scale, complex business environment  · Experience with Amazon Web Services technologies  · Track record of successfully delivering complex analytical and/or data visualization solutions to customers, while influencing business partners to balance the need to deliver fast and build scalable solutions  · Strong communication and organizational skills  · Proven ability to drive efficiency and scalability through automation and innovation"
"2930248330"	"Data Engineer"	"Animoto"	2019-01-26	120	160	139	4.2	"https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=354592&s=58&guid=000001689ff4efc483d1131b944fbf8b&src=GD_JOB_AD&vt=w&cs=1_f0673a45&cb=1548871856526&jobListingId=2930248330"	2019-01-30 13:11:35	"We are looking for a Data Engineer with a focus on analytics and data warehousing to own data at Animoto. Our goal is to transition from a batch-based pull data pipeline to a flexible and scalable event-based model. You will set the direction and be the reality expert for Animoto, helping leadership across functions translate their products and questions into actionable metrics, analysis, reports, and recommendations. Animoto is 100% cloud-based using S3 and Redshift as our primary data lake. Our data platform handles the transport and transformation of over 6 billion transactional records, and over 200 billion events from a wide variety of data sources. Unlocking the insights in this data will be key to winning the future of video marketing. Why Animoto Wants You:You are highly analytical, ask the right questions, and have been complimented on your ability to delivery meaningful and impact driven insights using big data.You are customer focused and eager to work with stakeholders to deliver value.You have a data vision: you understand how website technologies work today and where they are going in the future.You are smart, quick, and creative: an engineer who will dig into the system and find various ways to improve it.The Day to Day:Set the direction and be the primary executor with the goal of making Animotos data easily consumable, highly actionable, and available to the widest number of internal usersArchitect, design, and develop Animoto.coms data infrastructure to support the wide variety of application and analytical needsDesign and implement dimensional data models and systems that scalePartner with product, engineering, and data analysts to explore structured and unstructured data to leverage business insightsWhat Were Looking for:Bachelors degree in CS or equivalent work experienceSolid experience in languages like Ruby or PythonStrong experience with SQLExperience with Splunk or other Elasticsearch toolsFamiliarity with ETL and BI conceptsBonus Points:Comfortable with AWS (Redshift, Athena, etc)Comfortable working in application code when neededFamiliarity with LookerWhy You'll Want to Work at Animoto:Be a part of a thriving engineering team that includes opportunities to collaborate with teams across the organization including, product, design, and marketing.Learn and grow within a role that is important to you- we encourage exploration and the chance to work on interesting projects that challenge you professionally.You resonate with our companys mission and value teamwork.We have an inclusive and quirky culture here! Ask us about our values: Humbletude, Betterfication, and Oomphosity.Great benefits. We offer competitive salary, bonus, equity, 100% paid medical, dental, and vision for you and your dependents, and paid time off to name a few.At Animoto, we help our customers communicate who they are, what they do, and what they love through video. Our users are connected by the desire to use video to share what matters most to them, but come from all walks of life and are passionate about all sorts of different things. Were proud to help them share these passions. Similarly, we embrace the differences of our team members and actively seek diversity of beliefs, backgrounds, education, and all the other things that make us unique. We strive to create a space where employees can bring their true selves to work every day. By doing so, were building an inclusive culture where we can continue innovating for our customers. We too are united in the belief that our voices are even more powerful when using video to communicate, and we aim to have a workplace that reflects the variety of our users. Animoto is proud to be an equal opportunity workplace and affirmative action employer."
"3096145370"	"Associate Data Analyst"	"AppNexus"	2019-01-25	66	103	83	4	"https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=9619&s=58&guid=000001689ff4e939b3452cf4db330a5a&src=GD_JOB_AD&vt=w&cs=1_fcef6de0&cb=1548871854963&jobListingId=3096145370"	2019-01-30 13:11:35	"Associate Data AnalystData Analysts are the creative thought leaders responsible for leveraging data to maximize performance for our most strategic clients and our product as a whole. We partner closely with the Account Management, Services, Product, Data Science, and Engineering teams to study client and product performance data, identify areas for improvement, and implement enhancements to drive success on our platform. Our team is focused on tool-building and teaching others so that we can scale analytical capabilities across AppNexus. This role is perfect for someone who has a quantitatively-oriented degree, commercial work experience, a passion for mathematics, analytics, and coding, and a strong desire to use data to inspire success for our customers.About the team:The core mission of the Analytics organization is to drive strategy and execution across the company using data to inform and empower our partners. Whether we’re working with client-facing field teams or internal decision makers, we aim to meet any reporting, analytics, visualization and story-telling needs they may have. Beyond our data capabilities, our team acts as consultants for our partners, breaking down every request to ensure that the analytical insights we’re providing will truly help achieve our partners’ goals. Our toolkit includes elements of theory – probability models, statistics, machine learning, game theory – as well as practical tools and techniques for manipulating and exploring vast quantities of data. Depending on the exact role, we work closely with Production Engineers, Product Managers, Operations, Account Managers, Services, Marketing, and sometimes directly with clients to create novel features, systems, and analyses. We love that our contributions further AppNexus’ position as a pioneer and thought-leader in the AdTech industry, but at the end of the day, we measure our efforts based on the impact and value we create for our clients and internal teammates.About the job:Become an expert in Real Time Bidding (RTB) buying and selling strategies, optimization & yield management algorithms, and data visualizationWork closely with internal teammates and our largest clients to provide Return on Investment (ROI)-focused insights and recommendationsAnalyze and problem solve client performance issuesDesign and execute A/B tests to assess the impact of potential buying strategy, optimization technique, or product releasePartner with Data Science, Product and Engineering teams to roll out and monitor success of new algorithms and product linesDemonstrate thought leadership in digital media analytics and optimizationHelp build our Analytics practice by developing training materials, customer facing assets and internal resourcesProvide feedback and share knowledge with other teams across the companyAbout your skills and experience:2-5 years of relevant analytics work experience and a quantitatively-oriented degreeExperience working with extremely large datasets in a fast-paced, entrepreneurial and fluid start-up environmentStrong analytical and problem-solving skills with a demonstrable passion to dig into terabytes of data and quickly construct toolsExperience with data visualization and using data to tell a storyMastery of MS Excel; experience with relational databases, SQL and Python (NumPy, SciPy, Pandas)Proven excellence at formulating, understanding, and solving complex, non-routine problemsOutstanding organization and presentation skillsStrong written and verbal communication skillsMore about you:You are passionate about a culture of learning and teaching. You love challenging yourself to constantly improve, and sharing your knowledge to empower othersYou like to take risks when looking for novel solutions to complex problems. If faced with roadblocks, you continue to reach higher to make greatness happenYou care about solving big, systemic problems. You look beyond the surface to understand root causes so that you can build long-term solutions for the whole ecosystemYou believe in not only serving customers, but also empowering them by providing knowledge and toolsAppNexus is proud to offer equal opportunity in all aspects of employment. We strive to foster a diverse, inclusive and engaging work environment. We welcome applications from all candidates and look forward to receiving yours! Our inclusivity in action:Partnering with Path Forward to offer returnships to help caregivers reenter the workforceSharing feedback openly through roundtable discussions on how to make progress on our Diversity & Inclusion goalsGalvanizing diversity and inclusion through our affinity groups (including OutNexus, AppNexus Women’s Network, AppNexus Latino Alliance and BlackNexus to name just a few!)Partnering with Fairygodboss to support our commitment to women’s advancement in techProviding reasonable accommodations for persons with disabilities, both for interviewees and for employees. Should you require an accommodation, please let us know at your earliest convenience so that we may make arrangements"
"3040832092"	"Data Analyst, Product"	"Betterment"	2019-01-24	81	112	96	4.3	"https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=4120&s=58&guid=000001689ff4e939b3452cf4db330a5a&src=GD_JOB_AD&vt=w&cs=1_db98e277&cb=1548871854963&jobListingId=3040832092"	2019-01-30 13:11:35	" Data Science & Analytics is one of the fastest growing teams at Betterment. We operate with a 360 degree view of the company, partnering closely with teams such as Finance, Marketing, Product, and Operations, and always with our users in mind. Our projects range from creating beautiful dashboards to developing models of user behavior. These projects deliver insights that inform product and business decisions across the company. We are looking for more thoughtful, driven, and curious people to push the business even further.About the right team member:At Betterment, there is nothing more important than building the best product we possibly can for our customers. Data plays a central role in how we decide what to build, how we design the customer experience, and how we monitor the performance and adoption of our products. We are looking for a talented product analyst to support these efforts. Betterment is in a growth stage and our product team’s analytics needs are fairly broad, so the work is bound to stay interesting. At any one time, projects may include working with product squads to interpret results of our A/B tests, study customer behavior, design OKRs to measure product performance, build interactive dashboards to track key metrics, and assist in fulfilling ad-hoc data requests from the product and design teams.At Betterment you will get to: Partner closely with cross functional teams of product managers, engineers and designers to refine the user experience and discover opportunities for product improvements.Create impactful quantitative reports, dashboards and insights to provide our product team with critical information to support our decision-making process.Understand how customers use our product, influence the product roadmap and help monitor feature performance.Support ad hoc analysis requests as needed, but over time translate them into tools and metrics.Assist with the design, set-up and analysis of A/B tests to drive iterative improvement through efficient experimentation.Contribute to Betterment’s data driven culture, and influence best practices.Be a member of the broader data science community in NYC, staying abreast of new ideas and trends, and contributing thought leadership. You will be effective if you have: 2+ years experience working in data analytics, finance or consulting.The ability to write SQL in your sleep.Experience with Python or R, along with a desire to become an expert.Comfort with working with large datasets.Passion about solving complex business problems with data and transforming analyses into concise insights and actionable recommendations.Self-starter mentality with a track record of completing projects with minimal guidance.A willingness to be flexible, prioritizing problems that are most pressing and using the most appropriate tools.An ability to build strong relationships with colleagues and stakeholders.An eye for beautiful and effective data visualizations, and experience creating them programmatically.Bonus points if you have:Experience in product analytics and tableau. About BettermentBetterment is the largest independent online financial advisor with more than $15 billion in assets under management. The service is designed to help increase customers’ long-term returns and lower taxes for retirement planning, building wealth, and other financial goals. Betterment takes advanced investment strategies and uses technology to deliver them to more than 370,000 customers across its three business lines: direct-to-consumer, Betterment for Advisors, and Betterment for Business."
"3096001533"	"Director, Business Intelligence"	"Comcast"	2019-01-24	121	162	139	3.5	"https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=133495&s=58&guid=000001689ff4efc483d1131b944fbf8b&src=GD_JOB_AD&vt=w&cs=1_610c0c2c&cb=1548871856526&jobListingId=3096001533"	2019-01-30 13:11:35	" FreeWheel, A Comcast Company, comprised of FreeWheel Publishers, FreeWheel Markets, and FreeWheel Advertisers empowers all segments of The New TV Ecosystem. We are structured to provide the full breadth of solutions the advertising industry needs to achieve their goals. We power the technology, data enablement, and convergent marketplaces required to ensure buyers and sellers can transact across all screens, across all data types, and all sales channels, in order to ensure the ultimate goal results for marketers. With offices in New York, San Francisco, Chicago, London, Paris, Beijing, and across the globe, FreeWheel, A Comcast Company, stands to advocate for the entire industry through the FreeWheel Council for Premium Video.Job Summary:Responsible for completing the business case development and the processto measure the business impact of the internal business intelligencesolutions. Defines and implements the overall business intelligenceprogram goals and tasks in terms of scope, quality, budget, andschedule. Provides leadership and direction for team which may includemultiple functional areas. Develops and implements strategy forfunctional area(s). May have responsibility for developing and managingbudget.RESPONSIBILITIES: *Lead the team responsible for all internal business intelligence & performance reporting for FreeWheel and its Business Units *Work with Product and Engineering BI/BA teams to translate business needs to technical specifications *Develop a comprehensive BI program for FreeWheel and work with the Business groups to provide frequent insight and business intelligence to help them make data-backed decisions *Design, build and deploy BI solutions (e.g. reporting tools) *Maintain and support data analytics platforms *Ownership of FreeWheel's CRM tool and setup *Evaluate and improve existing BI systems *Collaborate with teams to integrate systems *Develop and update technical documentationABOUT YOU *8+ years' experience leading Business Intelligence *Understanding of the business and how providing reporting and insights to management will help accelerate our progress against our vision *Industry experience is preferred *Team Management experience *Background in data warehouse design (e.g. dimensional modeling) and data mining *In-depth understanding of database management systems and ETL (Extract, transform, load) framework *Familiarity with BI technologies (e.g. Microsoft Power BI, Looker, Tableau) *Understanding of Salesforce environment *Proven abilities to take initiative and be innovative *Analytical mind with a problem-solving aptitude *BSc/BA in Computer Science, Engineering or relevant field *Generally requires 10+ years related experienceComcast is an EOE/Veterans/Disabled/LGBT employer"
"3099331151"	"Senior Business Intelligence Analyst"	"Dataminr"	2019-01-29	122	162	141	3.8	"https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=472621&s=58&guid=000001689ff4efc483d1131b944fbf8b&src=GD_JOB_AD&vt=w&aa=1&ea=1&cs=1_bfb2fa4c&cb=1548871856526&jobListingId=3099331151"	2019-01-30 13:11:35	"Type: Full TimeWho we are: We are Dataminr. We deliver real-time, actionable alerts that are derived from vast amounts of publicly available information. Our clients are the first to know about high-impact events and critical breaking information, giving them the opportunity to act faster and stay one step ahead when every second counts. We are a mission-driven company committed to the power of real-time information as a force for good in the world.  Our groundbreaking AI and machine learning technology cuts through the noise in an increasingly complex landscape by detecting, classifying, and determining the significance of public information. Headquartered in NYC, Dataminr has revolutionized the way that global news, finance, public sector, corporate security and PR/communications professionals know and act on critical, relevant information to protect people, assets and brands.  Along the way, we've grown to over 450 talented employees across six global offices, raised over $570 million from leading venture and growth technology investors, and been referred to as the \"super tool of journalists and hedge funds.\" We've received numerous awards and accolades from our clients, including recognition from CNBC as one of the world's 50 most disruptive private technology companies in 2016 and joining Forbes' definitive list of the top 100 private cloud companies in the world, in 2017 and 2018.  A career at Dataminr offers the ability to make a meaningful impact at a rapidly growing tech company with a startup culture, while being supported by the experience of a company founded in 2009. We value ownership, curiosity and drive on an individual level and live these values every day. We empower everyone to have a voice at the table and regularly invest in professional development. Our culture promotes cross team interaction, work-life balance and the sharing of information and ideas because it enables us to do our best work and have fun. Who you are: You're an experienced and technical Senior Business Intelligence Analyst interested in applying your quantitative skills to challenging questions within a data-intensive, information SAAS business that drives innovation across multiple sectors. You have worked closely with senior executives in a highly analytical role (data analysis and visualization, business or marketing analysis, optimization problems) understanding and refining key metrics and their relationships to measure business success. You develop warm relationships with stakeholders and enjoy helping them understand metric trade-offs as you drive influential decisions forward and create impactful change. You excel when you are extracting meaning from complex and big datasets and you have ample technical experience with optimizing SQL, BI platforms, and using Python and R to transform granular event data into aggregated insights [bonus for experience with Spark, SCALA, Redshift, Vertica or Presto]. You communicate your insights both verbally and visually, you are comfortable managing your own work while juggling multiple priorities in a rapidly-growing organization and you naturally build effective partnerships across organizational and functional boundaries in order to deliver high-quality and impactful results. The opportunity: Data Analysts at Dataminr continuously improve the accuracy and efficiency of our analytics and reporting infrastructure. We drive process optimizations forward and provide an analytical framework for the insights that inform product, marketing, sales, and business decisions across the company. This is an opportunity to shape the next generation of our analytics platform including the evaluation of AI features. You'll work to refine what we measure and how we interpret and use that data to inform business decisions. To do this, you'll use a combination of 3rd party and homegrown BI tooling to transform raw data into meaningful insights informed by best practices in data governance and analytical techniques. You'll identify metrics that enable high quality understanding of the performance of the company's key initiatives and then work with our BI and Analytics Engineers to implement the corresponding custom metrics, dashboards and tooling that measure and track performance. You'll work with individual teams to enhance their use of data to improve efficiencies and you'll continually teach what you learn to others.  In the first month, you'll start off by learning the ropes, spending time with different parts of the company to understand how Dataminr works.get up to speed on our company metrics, our data structures and our BI tooling with overview sessions and deep dives with your team.contribute code to production systems. Within 3 months, you'll: Help to plan new metrics and refinements to existing metrics.share responsibility for BI projects with other members of your team.begin to take more of a role in helping others understand our BI strategy. Within 6 months, you'll: own BI initiatives that impact multiple teams.be influential in helping plan the next iterations of our BI tooling.bring new ideas to our engineering and BI processes to help us improve constantly.The way we work: To maintain our momentum, we need a talented, diverse team of people committed to the idea that real-time information can be a force for good in the world. We take initiative, ownership, and are accountable.We work urgently and thoughtfully and are driven to constantly improve.We share knowledge, consider varied perspectives, and assume positive intent.We are commercially minded and deliver measurable results.We maintain a sense of humor and humility.Our offering of competitive benefits and perks include:Company paid benefits for employees and their dependents, such as medical, dental, vision, disability and lifeFlexible spending account to be used for out-of-pocket medical, transit, parking and dependent care expenses401(k) savings plan with company matchingGenerous leaveDaily catered lunchA kitchen fully stocked with snacks and beveragesDiscounted Gym MembershipDataminr is an equal opportunity and affirmative action employer. Individuals seeking employment at Dataminr are considered without regards to race, sex, color, creed, religion, national origin, age, disability, genetics, marital status, pregnancy, unemployment status, sexual orientation, citizenship status or veteran status.#LI-ID"
"3042181912"	"Analyst"	"Equinox Fitness"	2019-01-25	64	100	81	3.2	"https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=134160&s=58&guid=000001689ff4e939b3452cf4db330a5a&src=GD_JOB_AD&vt=w&cs=1_cc682890&cb=1548871854963&jobListingId=3042181912"	2019-01-30 13:11:35	" AnalystOverview OUR STORY We are a company with integrated luxury and lifestyle offerings centered on Movement, Nutrition and Regeneration. In addition to Equinox, our other brands, Blink, Pure Yoga, SoulCycle, Furthermore, and Equinox Hotels are all recognized for inspiring and motivating members and employees to maximize life. Within our portfolio of brands, we have more than 200 locations within every major city across the United States in addition to London, Toronto, & Vancouver. OUR CODE We are passionate about high performance living and we practice what we preach – investing time in our own health and fitness. We believe that everyone has untapped potential within them and it takes a disruptive approach to unleash it. We dream big and don’t settle for the status quo. We sweat the details. We never accept less than 110% to help each other deliver the Equinox experience and enable our members to get great results. We are obsessed with what’s new, what’s now, what’s next. Never following, always leading, living ahead of the moment in fashion, culture and consumer behavior. We aren’t just a company; we’re a community vested in each other’s success. We value humility and a team approach at every level of the company.  If you are a high performing individual who is passionate about winning and inspiring others, then we are excited to discuss career opportunities with you.  Job Description  Equinox is seeking an Analyst with strong numerical and communication skills to support the Business Analytics Team, playing an essential role in prospect, sales, member and revenue analytics. You will enjoy working on a ground-breaking team in the fitness industry with rich data sets, a robust analytics capability within a growing and innovative brand, and turning your insights into actionable business strategy. We are seeking candidates with a minimum of 2-3 years of experience and who can start full time in the next month.  The Business Analytics team works cross functionally to align business goals and discover opportunities using strong analytics and data insights. The role reports into our Director of Analytics and sits at our headquarters in Flatiron. If interested and qualified, please apply directly to the role online to ensure your resume is reviewed. RESPONSIBILITIESPrepare and distribute reports on a recurring basisGather, analyze, and interpret data to support business strategy by providing actionable recommendationsProvide general analytical support to the Business Analytics TeamPrepare presentations to the Board, Executive Team and other internal committeesCollaborate with business partners across Marketing, Sales, Technology, Ancillary teamsVarious other projects / tasks as they arise Qualifications Strong analytical skills, plus ability to develop and clearly articulate insights from large, complex datasets2-3 years of experienceExcellent communication, presentation, and interpersonal skillsMust be able to work independentlyAbility to multi-task and work simultaneously with different Managers, as well as different parts of the businessDetailed knowledge of Microsoft Excel, Microsoft Word, and Microsoft PowerPointKnowledge of programming languages a plus (eg: SQL, SAS) Additional Information AS A MEMBER OF THE EQUINOX TEAM YOU WILL RECEIVE:We offer competitive salary and benefitsComplimentary Club membership30- 50% discounts on all Equinox products and services including Personal Training, Private Pilates, Spa and Café’ services and Shop items This job description is intended to describe the general requirements for the position. It is not a complete statement of duties, responsibilities or requirements. Other duties not listed here may be assigned as necessary to ensure the proper operations of the department. Equinox is an equal opportunity employer. For more information regarding our career opportunities, please visit one of our clubs or our website athttps://careers.equinox.com/ All your information will be kept confidential according to EEO guidelines. Must have a legal right to work in the United States"
"3095618564"	"Manager, Business Intelligence"	"Foursquare"	2019-01-24	113	155	134	4.3	"https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=4120&s=58&guid=000001689ff4efc483d1131b944fbf8b&src=GD_JOB_AD&vt=w&cs=1_08e539cd&cb=1548871856526&jobListingId=3095618564"	2019-01-30 13:11:35	"About Foursquare: Foursquare is a technology company that enriches consumer experiences and informs business decisions through location intelligence. A community of more than 50 million people use the Foursquare City Guide and Foursquare Swarm apps and websites to discover new places, explore the world and check in. They have written more than 95 million tips and checked in over 12 billion times. Foursquare powers location data for Snapchat, Apple, Uber, Twitter and 125,000 other developers. Foursquare’s business solutions also include Pinpoint, Attribution, Pilgrim SDK and Foursquare Analytics, which empower brands to understand and connect to targeted audiences as well as measure foot traffic and advertising success. About This Position: The Manager, Business Intelligence will partner with the existing ops team and help drive analysis specific to our go-to-market strategy, leveraging our data to build better prioritization and focus essential to scaling our world-class Sales team. This includes planning, reporting, assisting in quota setting and management, program management, sales process optimization, and creating internal business intelligence reports that track the health of the sales organization as well as our enterprise offerings.  The Manager, Business Intelligence is responsible for the overall productivity and effectiveness of the sales organization and will work closely with internal and external stakeholders to ensure the appropriate objectives and priorities within the sales organization are set, enabled, and tracked. Responsibilities:Conduct sophisticated investigations and analysis of complex data and translate the results into actionable deliverables, messages and presentations that guide strategic choices across the Sales organizationManage and drive key projects end to end in terms of orchestrating all the right key stakeholders, doing check-ins and managing timely deliverables and overall results back to Ops team and leadership connected to said projectDevelop regular, optimized reporting (e.g., weekly forecasting, QBRs) that enable Sales leadership to keep a pulse on business performance, including clear insight into key business driversIdentify and evaluate trends and performance measured against sales targets and strategic initiativesIdentifying, diagnosing, and resolving problems of varying levels of complexity, prioritizing critical client issues and identifying department needsRecommend and develop new sales support initiatives to expand and improve outputEvaluate new and existing tools to help the sales team get the most value from software investmentsQualifications:5+ years of experience working in sales, business or marketing operations, or business management and leading a teamA deep understanding of sales operations and Salesforce with a minimum of five (5) years direct relevant experienceProven leader with demonstrated expertise in developing and implementing streamlined processesGreat communication skills with the ability to translate complex data analyses into clear and compelling narratives for Sales and Business leadersGreat attention to detail, self-motivated, and the ability to work in a fast-paced, results-oriented environmentExcellent data analytics skills and strong business acumen; proven ability to leverage complex datasets to refine and answer significant strategic questionsStrong technical, research, problem solving and collaboration skillsExpert in BI tools and CRM systems; highly proficient using and managing SalesforceBachelor's degree in business, finance, sales/marketing, or related discipline Foursquare is proud to foster an inclusive environment that is free from discrimination. We strongly believe in order to build the best products, we need a diversity of perspectives and backgrounds. This leads to a more delightful experience for our users and team members. We value listening to every voice and we encourage everyone to come be a part of building a company and products we love.  Foursquare is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected Veteran status, or any other characteristic protected by law."
"3100615845"	"Business Intelligence Developer"	"Hospital for Special Surgery"	2019-01-30	79	115	93	4.1	"https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=52448&s=58&guid=000001689ff4efc483d1131b944fbf8b&src=GD_JOB_AD&vt=w&cs=1_3245b070&cb=1548871856526&jobListingId=3100615845"	2019-01-30 13:11:35	"Business Intelligence Developer At Hospital for Special Surgery our clinicians and scientists collaborate to deliver the most innovative care. Our specialized focus on orthopedics and rheumatology enables us to help patients get back to what they need and love to do reliably and efficiently. Our patients are overwhelmingly satisfied with the care they receive at our facilities. When you join us, you will become part of this legacy of commitment to the most cutting-edge research and coordinated care.  Our ideal candidate must be happy to develop in SQL but more curious about the data itself and what questions its answering. We are looking for enthusiastic Report Writers who have a strong understanding of data pipelines, ready to work hard, and love what they do. They will work collaboratively across the organization with clinical and operational leaders to pull meaningful data from our Electronic Medical Record. As a Report Writer You WillWrite SQL queries to generate reports from our Electronic Medical RecordDevelop report specifications based on user requirements.Work with engineering teams to enhance data delivery & our self-service data toolsWork with a team of analysts and engineers who love to solve data problemsYour Technical Skills and Experience Qualifications 2+ years working with SQL ServerCertification in one or more of the Epic Clarity/Caboodle data models2+ years of ETL (SSIS) experienceExperience with SAP tools, WebI and Universe Designer2+ years of Report/Dashboard Visualization experience (e.g. Tableau)Experience in healthcare a plusAbout YouYou are passionate about data and exploring new technologiesYou are a critical thinker who loves solving difficult problemsYou are flexible and a natural team playerEducation and CertificationsMS/BS in Computer Science or related field#LI-JL1"
"3100050473"	"Product Specialist"	"Informatica"	2019-01-29	98	146	122	4.1	"https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=163603&s=58&guid=000001689ff4efc483d1131b944fbf8b&src=GD_JOB_AD&vt=w&cs=1_1dc01544&cb=1548871856521&jobListingId=3100050473"	2019-01-30 13:11:35	"Job Summary Provides pre-sales technical support for the development and implementation of complex products/applications/solutions, focused on a specific product line/offering. Uses in-depth specific product line knowledge to provide technical expertise to sales staff, other presales resources, and the customer. Assists the sales staff in assessing potential application of company products to meet customer needs and may prepare detailed product specifications for the development and implementation of customer products/applications/solutions. May create detailed design and implementation specifications for complex products/applications/solutions. May build a mini-application based on customer requirements to demonstrate feasibility of the application, often requiring rapid prototyping and/or product demo for client. May provide consultation to prospective users and/or product capability assessment and validation. Essential Duties & Responsibilities Contributes to the knowledge base of subject matter material for your area of expertise and provides feedback for enhancements and future market opportunities to fill product issues and gaps or extend competitive advantage. Actively participates in alpha & beta testing cycles and maintains level of expertise in technical focus area, solution or domain.Works to ensure technical wins during sales cycles by performing technical qualification of opportunities where regional teams lack resource on the subject matter, architect solutions from customer requirements, performing solution demonstrations & other proof points, and proving Informaticas technical capabilities in order to reinforce the value proposition driven by the account team.Timely documentation within CRM / Marketing software, as applicable, of customer contact and activity data is required of this role (e.g. names, titles, contact information, opportunity value, product information, sales stages, probability, business pain, firm-future commitments, etc.)Actively participates in obtaining \"technical closure\" when the product specialist team is responsible for leading an opportunity.Providing the interface between the field presales and other technology functions within Informatica for product direction and feedback.Advises on competitive stance and creates counter strategies to competitive threats in accounts (identify, evaluate their influence and positioning eg. SWOT analysis strengths, weaknesses, opportunities, and threats).Creates competitive analysis, keeps up-to-date with industry thinking and product space, promotes integrated solutions, and assists in development of cross-products solutions and promotes cross-product initiatives.Contributes and maintains the knowledge-base of commonly used demos, presentations, best practices and FAQ's and provides subject matter material to support the broader presales team.Provides enablement and mentorship to the broader presales community on new and advanced capabilities of Informaticas solutions and sufficient knowledge of the technical domain.Knowledge & Skills Holds expert-level experience and uses professional concepts and company objectives to resolve complex issues in creative and effectvie ways. Deep industry knowledge and understanding of a customers decision-making process, goals, strategies, and business objectives.Expert-level presentation, customer service, financial/business acumen, and negotiation skills at all levels of customer engagement.Complete, big-picture understanding of the business and technical contexts of key accounts.Driven, self-starter who exudes leadership on account set and compels others to get on board.Fully adept at consultative effectiveness and establishing trust with internal and external customers.Advanced technical knowledge of hybrid deployment of software solutions, Data Warehousing, Database, and/or Business Intelligence software concepts and products.Education/Experience BA/BS or equivalent educational background is preferred. Minimum 8+ years of relevant professional experience. #LI-YK1"
