"jobListingId"	"title"	"company"	"last_updated"	"salary_min_est"	"salary_max_est"	"salary_est"	"review"	"url"	"run_time"	"description"
"3005917854"	"Manager, Business Intelligence"	"AbleTo"	2019-01-20	88	122	105	3.7	"https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=429252&s=149&guid=000001687b1a1007a49dcebf71ec236c&src=GD_JOB_AD&t=SRFJ&extid=4&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_0785748a&cb=1548253532738&jobListingId=3005917854"	2019-01-23 09:26:11	" AbleTo, Inc. is a market leader in providing technology-enabled behavioral health care. AbleTo has been treating patients for over six years, and improves patient outcomes and lowers costs by providing treatment that integrates behavioral and medical health care. AbleTo's structured therapy programs strengthen medical recovery and self-care among members with chronic or complex clinical needs. AbleTo analytics, coupled with our multi-channel engagement platform, identify and engage members with unmet, often undiagnosed, behavioral health needs. A proprietary platform connects individuals and their care teams with AbleTo licensed providers who deliver weekly sessions by phone or video supported by an integrated digital experience. AbleTo programs are clinically proven to improve both behavioral health and medical outcomes while lowering overall spending for higher-cost, higher-risk members.  The business intelligence team plays a key role at AbleTo, as data is integral to nearly everything that we do. The manager will bring technical leadership to the team, ensure that we are implementing business intelligence best practices at AbleTo, and act as the face of BI to various internal departments. They will also partner cross functionally with department owners to identify and prioritize opportunities to inject analytics and use of data to improve performance.  Technical Leadership Work in a uniquely cross-functional capacity, helping teams across the organization apply analytical rigor to their decision-makingManage inbound reporting requests – must be highly organized and able to manage time across multiple competing prioritiesServe as a technical thought leader to the business intelligence teamDrive the continuous improvement of team’s capabilities & tools Stakeholder Management Prioritize business intelligence projects based on company objectivesOwn, present and explain findings to various stakeholders across the companyBS in Computer Science, Mathematics, Operations Research, or other related disciplineExperience in Healthcare industry preferred4+ years relevant work experience Competencies: Strong proficiency with SQLStrong familiarity with BI tools such as Looker (preferred) or TableauExperience working on GCP and/or AWS platforms is a plusExperience with Python is a plusAbleTo is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.AbleTo is an E-Verify company.Upon the acceptance of an offer to enter into this agreement, AbleTo requires the satisfactory completion of reference and background checks and successful completion of drug testing in accordance with local, state and federal laws."
"3089407629"	"Sr. Data Analyst"	"adMarketplace"	2019-01-17	86	116	100	4	"https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=414473&s=149&guid=000001687b1a0a12a18772573d4027b0&src=GD_JOB_AD&t=SRFJ&extid=4&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_0117b779&cb=1548253531305&jobListingId=3089407629"	2019-01-23 09:26:11	" Data Analyst, Sr. – NYC - Fully handle PubSmart opns, incl. analyzing qualified traffic sources, automating manual processes & monitoring traffic perf. Dsgn & create analytic repts/dashboards for biz & tech users. Improve efficiency of dif jobs based on biz reqs. Perf data validation during ad engine releases. Rsrch on data sci. methods to improve or dsgn new algos. REQ: Master’s Bus. Analytics, Mktg or related + min 1 yr related exp. Resume: adMarketplace, 1385 Broadway, 19th Fl, New York, NY 10018"
"3069544542"	"Front Office Fixed Income Business Analyst IT"	"Allianz Global Investors"	2019-01-22	73	117	94	3.9	"https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=352106&s=58&guid=000001687b1a0a12bf5dc654efa2633e&src=GD_JOB_AD&vt=w&cs=1_439b24b7&cb=1548253531342&jobListingId=3069544542"	2019-01-23 09:26:11	"Position Summary:This position is responsible for focusing efforts in the US region, maintain a productive communication channel with European and Asian based teams and contribute to the efficiency, productivity and success of Fixed Income Front Office systems.Job ID: IP-IT-181220805Function: ITRoles and Responsibilities:Business Analyst for change for the integration of Fixed Income division support platformUnderstand and capture business requirements front-to-back from Investment and Portfolio Management Teams or OperationsSupport projects and future onboarding for the Fixed Income teamsDrive forward innovation and system harmonization considering non-functional and regulatory requirementsContribute to solution design and decision processes including adequate documentationWork in international project and change environments, closely with colleagues in investment, IT and Operations as well as external contractors and off-shore service providersQualification and Skills:Required :Bachelor’s degree in Computer Science, Math, Science, Engineering, or Business AdministrationMinimum of three to seven years in a similar business analyst role, preferably in an international project driven environmentPrior experience of Fixed Income and Asset ManagementFamiliar with Microsoft SQLGood understanding of software developmentGood interpersonal and communication skillsInternational travelPreferred :Experience in Project ManagementAdditional Hiring Criteria:Closing Date: Thursday, 31 January 2019  Read LessWe offer an attractive, performance-related compensation package and cultivate a productive and enjoyable atmosphere which is pervaded by team spirit. Your personal development is of particular importance for us. Did we spark your interest? If so, we look forward to receiving your application.  We are an Equal Opportunity Employer Apply Now"
"3005260788"	"Business Intelligence Analyst"	"Assembly"	2019-01-19	76	103	87	3.5	"https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=4341&s=58&guid=000001687b1a1007a55c3889840ddc34&src=GD_JOB_AD&vt=w&aa=1&ea=1&cs=1_69c3df8b&cb=1548253532777&jobListingId=3005260788"	2019-01-23 09:26:11	"Summary Data drives strategy. Assemblys Data Science & Analytics practice helps internal and client stakeholders take a scientific approach towards optimizing critical business and marketing decisions. Our forward-thinking in Data Science & Analytics is a key differentiator that has contributed to Assemblys recognition as Ad Ages 2018 Media Agency of the Year.  This position is for self-starters who believe that data should drive insights. They can change perceptions through data and will be responsible for measuring and communicating the effectiveness of media to internal and external stakeholders. Job Requirements2+ years of experience in an analytical roleDesign & execute analytical reporting dashboards to improve the effectiveness of digital online and offline marketing programs. Recommend appropriate analytic methodologies and approaches. Be a subject matter expert for analytics and techniques, including A/B testingDesign and enhance media planning optimization reports across channels such as Programmatic, Social, and TV platforms using TableauDevelop visualizations in Excel and PowerPoint to illustrate campaign performance dataPartner with internal channel & planning teams to develop monthly and quarterly reports, trends, insights, and recommendationsAssist with the development of a measurement and learning plan including establishing campaign performance benchmarks, goals, and projectionsDevise Ad Hoc analyses including but not limited to: ROI analysis, Churn Analysis, Reach/Frequency Analysis, TV Attribution, Audience SegmentationCollaborate with Data Engineering in data management efforts; project manage the ingestion of 3rd party data sourcesCoordinate with Ad Operations to implement and QA measurement and trackingAutomate data pulls from the internal data warehouse to front-end dashboardsExcellent communications skills. Strong presentation skillsTechnical SkillsProficiency in data visualization software (eg. Tableau) and querying languages like SQLAbility to QA and troubleshoot dataFamiliarity with programming languages like Python and RFamiliarity with media measurement and the digital marketing ecosystemStrong analytical skills with a solid foundation in statistical techniquesA desire to look at the bigger picture and translate data into strategy"
"3090709147"	"Business Analyst"	"Axtria"	2019-01-18	77	116	96	3.4	"https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=359595&s=58&guid=000001687b1a0a12bf5dc654efa2633e&src=GD_JOB_AD&vt=w&aa=1&ea=1&cs=1_08624cdc&cb=1548253531343&jobListingId=3090709147"	2019-01-23 09:26:11	"IntroductionAxtria is a global big data analytics company. We empower leaders across the Life Sciences and Financial Services industries to make better data-driven decisions.Our data analytics and software platforms support data science, commercial operations and cloud information management. We help to optimize business strategy by delivering cutting edge analytics from the broadest set of data sources, combined with deep technical and domain expertise. We enable commercial excellence by eliminating spreadsheets and delivering analytical guidance to the field through Axtria SalesIQ™, our cloud based sales planning and operations platform. We are leaders in managing data using the latest cloud information management and big data technologies.We have more than 900 employees worldwide, we are growing rapidly, and we are proud to count 8 of the top 10 global Life Sciences companies and 2 of the Top 5 global banks as our customers. We serve clients with a high-touch on-site and onshore presence, leveraged by a global delivery platformResponsibilities:Elicit requirements using interviews, document analysis, requirements workshops, surveys, site visits, business process descriptions, use cases, scenarios, business analysis, task and workflow analysis.Critically evaluate information gathered from multiple sources, reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs.Proactively communicate and collaborate with external and internal customers to analyze information needs and functional requirements and deliver the following artifacts as needed: (Functional requirements (Business Requirements Document), Use Cases, GUI, Screen and Interface designs)Experience in using enterprise-wide requirements definition and management systems and methodologies required.Successfully engage in multiple initiatives simultaneouslyWork independently with users to define concepts and under direction of project managersDrive and challenge business units on their assumptions of how they will successfully execute their plansStrong analytical and project management skills required, including a thorough understanding of how to interpret customer business needs and translate them into application and operational requirements.Excellent verbal and written communication skills and the ability to interact professionally with a diverse group, executives, managers, and subject matter experts.Serves as the conduit between the customer community (internal and external customers) and the software development team through which requirements flow.Develop requirements specifications according to standard templates, using natural language.Collaborate with developers and subject matter experts to establish the technical vision and analyze tradeoffs between usability and performance needs.Be the liaison between the business units, technology teams and support teamsRequired Skills & ExperienceBachelor's degree preferred.5+ years analyst experience preferred.Working knowledge of business processes, system development and process improvements.Proficient in gathering business requirements using process flows and use cases.Expertise in mapping as-is and to-be business processes.Understanding of technology capabilities and limitations.Experience in creating dashboards/reports for various stakeholders in pharma – Field reps, Field management, managed markets etc.Familiarity with KPIs for pharma sales and marketingExperience with Pharma commercial data like Sales, Claims, Payers, Specialty pharmacyUnderstanding of Pharma commercial operations concepts like alignments, targeting, reporting, incentivesExperience designing and reviewing test cases.Excellent verbal and written communication skills.Logistics and Location:We are hiring for Chicago, ILU.S. Citizens and those authorized to work in the U.S. are encouraged to apply.Flexibility to travel and/or relocate within the US as per project requirements The exact nature of duties as well as the salary and compensation package will be commensurate with experience and salary history"
"3090271733"	"Data Analytics - Analyst"	"Barclays"	2019-01-18	85	134	108	3.7	"https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=400784&s=58&guid=000001687b1a0a12bf5dc654efa2633e&src=GD_JOB_AD&vt=w&cs=1_8ddbb17b&cb=1548253531342&jobListingId=3090271733"	2019-01-23 09:26:11	"Job Title: Data Analytics - Analyst - 90218326*Location: 1301 Ave of the Americas, New York, New York*About Us//* Barclays is a transatlantic consumer, corporate and investment bank offering products and services across personal, corporate and investment banking, credit cards and wealth management, with a strong presence in our two home markets of the UK and the US. Our goal is to become the bank of choice by providing superior services to customers and clients and supporting our stakeholders via a commercially successful business that generates long-term sustainable returns. * About Barclays in the US  Barclays offers corporate and investment banking and credit card services in the US. Our 10,000 US colleagues are located in offices across the country, with headquarters in New York City. In 2017, Barclays announced plans to create a world-class campus in Whippany, New Jersey, for our Technology, Operations and Functional teams in the US. Other principal locations include Delaware, Nevada, Ohio and Maine.  About Barclays Internal Audit  Barclays Internal Audit (BIA) Vision: Leaders in Assurance  ? Be Brilliant: Leading edge assurance; Leading edge people; Leading edge thinking  ? Be Impactful: In the business; In the community and In the profession  ? Be Agile: Be independent, a respected voice, innovative and efficient.  BIA Overview: BIA aims to provide independent, reliable, valued, insightful and timely assurance to the Board and executive management over the effectiveness of governance, risk management and control over current and evolving risks, in the context of the current and expected business environment and in accordance with the international standards definition of internal auditing.  Overall Purpose of role  Work collaboratively with others across BIA, while developing strong client relationships which are independent and be seen as a respected voice. Develop practical and innovative ways of improving audit delivery through the use of data analytics. *Your Role* ? Develop sustainable and re-useable Data Analytics test to improve the efficiency of BIA and to improve audit coverage.  ? Support audit delivery teams to identify opportunities for Data Analytics.  ? Provide training to audit staff on how to develop and execute basic analytics.  ? Maintain a library of re-usable data analytics.  ? Maintain appropriate documentation of code and create data dictionary including definitions (where appropriate).  ? Build self-service tools/dashboards/warehouse/data lakes. Maintain common data used by audit delivery teams.  ? Assist with data cleaning and preparation for audit delivery teams. Basic Qualifications/Skills*** ? 2 years' practical experience and expert level knowledge of data analysis with any RDBMS/SQL.  ? 1 years' Data Analysis/Mining/Scripting experience R/Python/SAS.  ? 1 years' Data Visualization experience in Python Django/Tableau/Spotfire/Qlikview/d3.js. Preferred Qualifications/Skills* ? Experience with advanced analytics/Machine learning (Decision Trees/Clustering/HMM/Tensorflow).  ? Experience in data warehouse design, Informatica, Unix.  ? Analytics experience within an internal/external audit or risk management function.  ? Degree in Computer Science / Statistics or related discipline.  ? Knowledge about new and emerging data analytics technologies.  ? Experience with Financial Services/Financial Products. *Risk and Control Objective* All Barclays colleagues have to ensure that all activities and duties are carried out in full compliance with regulatory requirements, Enterprise Wide Risk Management Framework and internal Barclays Policies and Policy Standards. *Your Application* To be considered for this role, click on the apply button now. Barclays Values & Diversity* Dynamic working gives everyone at Barclays the opportunity to integrate professional and personal lives, if you have a need for flexibility then please discuss this with the hiring manager. We are an equal opportunity employer and we are opposed to discrimination on any grounds. It is the policy of Barclays to ensure equal employment opportunity without discrimination or harassment on the basis of race, colour, creed, religion, national origin, alienage or citizenship status, age, sex, sexual orientation, gender identity or expression, marital or domestic/civil partnership status, disability, veteran status, genetic information, or any other basis protected by law. *Title:** **Data Analytics - Analyst***Location:** **NY-New York***Requisition ID:** **90218326*"
"3091798589"	"Data Warehousing/Business Intelligence Director"	"Caresoft"	2019-01-19	115	152	133	3.7	"https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=454816&s=58&guid=000001687b1a1007a55c3889840ddc34&src=GD_JOB_AD&vt=w&cs=1_e30ca4e3&cb=1548253532777&jobListingId=3091798589"	2019-01-23 09:26:11	" Job Responsibilities Provide leadership to a team of data engineers, while also rolling up your sleeves and doing some hands-on work yourself Analysis, design, coding, performance tuning, and implementation of new BI solutions. Evaluation, maintenance, and enhancement of existing ETL processes and modelcube structures. Creation of BI dashboards and workbooks using Power BI, Tableau, and Excel. Code data ingest solutions (C, NodeJS) leveraging 3rd party APIs. Daily triage of bugs and tasks. Lead a team of data warehousing engineers, acting as liaison to internal and 3rd party clients and providing regular updates to management. Skills Required Hands-on leadershipmanagerial experience Must have Tabular data warehouse design experience including a solid understanding of MDXDAX, calculated measures, hierarchies, slowly changing dimensions, and datetime dimension analysis. Advanced level of experience with Microsoft SQL Server, SSAS and SSMS (Management Studio) Hands-on experience with SSIS or other similar ETL tools Demonstrated strength with T-SQL for database queries, procedures, tables, views, etc. Proven skills with data visualization tools Microsoft Excel (PowerPivot, Pivot Tables, Slicers) Power BI and Tableau (dashboard design, configuration and advanced calculations) Ability to work with .Net development tool Visual Studio 2017 to write code, make changes, and deploy updates. Experience with storage devices and connectivity tools such as AWS development tools NodeJS and Lambda Functions. A basic understanding of HTML, CSS, and web page deployment. Excellent written and verbal skills and the ability to present to upper management. A good understanding of basketball. Click below to apply or below or feel free to reach 732-533-2324"
"2883287151"	"Data Scientist - Principal - New York, NY"	"Clarity Insights"	2019-01-23	105	162	131	4	"https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=424987&s=58&guid=000001687b1a1007a55c3889840ddc34&src=GD_JOB_AD&vt=w&cs=1_ee70a93c&cb=1548253532778&jobListingId=2883287151"	2019-01-23 09:26:11	"Do YOU have a passion for working with Data? Do you love working in machine learning, real-time analytics, or Big Data? Interested in learning and utilizing different technologies without limitation? We are looking for a Data Expert that will help our clients evaluate and implement big data and advanced analytics solutions in the Cloud and on-premise. At Clarity Insights, we specialize in providing Data & Analytics expertise that result in real and measurable business outcomes. We are passionate about data, problem solving and driving value to make a difference with our clients. Clarity Insights is the largest independent professional services firm focused exclusively data analytics solutions. Our Data Science service line has one vision: to drive better business outcomes through data and analytics. We provide data analytics advisory and solution delivery consulting services. We believe that nothing sells like great delivery, and are committed to our people and client delivery excellence. With continuing, aggressive growth plans for the next five years, Clarity is seeking outstanding data analytics leaders to successfully qualify, propose, close and lead client solution delivery.As a Principal Data Scientist at Clarity Insights, you will fully understand the requirements of our client and will be working with a variety of data sources which may include big data and utilize advanced Machine Learning techniques. You will lead all aspects of the development of project deliverables including Machine Learning solutions, analytical architecture, and organizational impact. You will effectively and accurately scope customer facing projects and identify/position follow-on work at customers and with stakeholders. The Principal Data Scientist should be able to individually solve problems of higher complexity and assist and guide/mentor more junior resources through their experience in problem resolution. They should be able to understand complex business problems, design a solution that can integrate multiple data sources and analyze data using a variety of common analytical tools and statistical techniques. The Principal Data Scientist should be able to create and direct high quality presentations of findings in compelling manner to business and non-technical audience. They should be able to conceptualize the design and oversee the development of Machine Learning solutions on Cloud environments like AWS, Azure of Google Cloud Platforms. The position requires a team player that seeks to supplement their skills through the use of project experience, self-study, and ongoing training.Required Qualifications8+ years of professional work experience implementing full lifecycle solutions with data warehousing, data integration, advanced analytics or business intelligence8+ years recent hands-on experience working with data mining tools (i.e. R, Python, SAS or SPSS)Advanced SQL skills working with RDBMS's such as Oracle, DB2, Greenplum, or TeradataExperience wrangling and cleansing data from multiple sourcesMinimum of 2 years of experience with Regression techniques (Logistic, Linear, Non-Linear) and tree-based learning models (classification). In addition to these modeling techniques, experience with 2 or more additional modeling techniques (i.e. Time Series Analysis, Text Analytics, Random Forest, Clustering, Linear programming, Support Vector Machines, Naive Bayes, Neural Networks, Auto-encoders, General Adversarial Networks, Principal Component Analysis, Markov Decision Process, etc) is requiredExperience working with 1 or more data visualization tools like Tableau, PowerBI, Rshiny, GGPlot, Qlik, Alteryx, Flask, D3, etc used to tell the data storyAbility to work independently with client executives and/or business sponsors to understand the business problem and identifying the approach to solving the business problem using advanced analytic techniquesMinimum of 1-2 years of professional work experience with data mining on big data platforms (i.e. Hadoop, Spark or Vertica) is requiredMinimum of 1-2 years implementing solutions in a cloud environment (AWS, Azure or Google)Prior experience leading technical teams of data scientists/engineers at various levels where you were responsible for providing project estimates for your work stream and assigning tasks to other team membersExcellent written and oral communication skills; must be capable of effectively articulating technical concepts to executive level and business audiencesMust have an undergraduate (BS) or postgraduate (MS/Ph.D.) degree in Statistics, Mathematics, Physics, Econometrics, Operations Research, Industrial Engineering or equivalent work experience AND a minimum of 8 years of professional work experiencePrior experience working as a management consultant where you worked as a team contributor with colleagues to solve client business problems Prior experience with creating intellectual property and thought leadership by publishing white papers, presentations, blogs and internal collateral Prior experience supporting the practices with pre-sales support developing the state of work, writing proposals, participate in oral presentations and responding to request for proposals (RFP)National travel to the client on a weekly basis is expected. Normal schedule is M-Th weekly travel to client location is requiredWhy Clarity Insights, Why Consulting and Why Now?We dont try to be everything to everybody all the time. We specialize in Data & Analytics and will remain a platform and tool agnostic company so you can grow technically throughout your career. It sounds ridiculous but you actually need to be 100% technical and 100% business with strategy because we dont hire non-communicative robots who have a one size fits all approach. We often could speak to a CFO or Head of Underwriting about a business or finance problem, and based on the need for real-time and affordable scalability, we can outline in terms they can understand why they should think about a cloud solution for big data and analytics. If we step across to the DevOps lab, we can easily pick up on a conversation about Apache committers, OSF, full stack development, microservices, containers and much more. Were not trying to boil the ocean. We want to grow from 400 people to 1700 people in 4 years to take the market an accessible set of consulting skills. We have a lot of fun together. Most people join here and stay here for the people. That said, we are popular so we do rack up some travel miles. I have a million things to share about why that may change and why that must stay the same for now, but heres a suggestion if you LOVE Cloud Computing for Big Data and/or Advanced Analytics, Machine Learning, etc we should talk. Clarity Insights is an Equal Employment Opportunity Employer. We believe in treating each employee and applicant for employment fairly and with dignity.GLDR#LI-NT1"
"3088457255"	"Finance Manager, Planning & Analysis"	"Colgate-Palmolive"	2019-01-17	110	147	127	3.8	"https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=101273&s=58&guid=000001687b1a1007a55c3889840ddc34&src=GD_JOB_AD&vt=w&cs=1_d12a1434&cb=1548253532777&jobListingId=3088457255"	2019-01-23 09:26:11	" Colgate-Palmolive is a leading global consumer products company, tightly focused on Oral Care, Personal Care, Home Care and Pet Nutrition. Colgate sells its products in over 200 countries and territories around the world under such internationally recognized brand names as Colgate, Palmolive, Speed Stick, Lady Speed Stick, Softsoap, Irish Spring, Protex, Sorriso, Kolynos, elmex, Tom’s of Maine, Sanex, Ajax, Axion, Fabuloso, Soupline and Suavitel, as well as Hill’s Science Diet, Hill’s Prescription Diet and Hill’s Ideal Balance.  For more information about Colgate’s global business, visit the Company’s web site at http://www.colgatepalmolive.com. To learn more about Colgate Bright Smiles, Bright Futures® oral health education program, please visit http://www.colgatebsbf.com. To learn more about Hill's and the Hill’s Food, Shelter & Love program please visit hillspet.com. To learn more about Tom’s of Maine please visit http://www.tomsofmaine.com.  Location: New York, New York, United States  Relocation Assistance Offered Within Country  # 71343 Position Purpose: The role of the Colgate Oral Pharmaceuticals (COP) business unit is to drive oral care leadership with dental professionals by securing the endorsement of the Colgate equity (Total TP) and providing high-quality in-office and Over-The-Counter specialty products. The COP Commercial Organization operates in 3 channels in the US: Distributor (sales to dental professional), Wholesalers (sales of prescription products), and OTC retail sales (drug, mass, and food class of trade).     Finance Planning & Analysis department provides a high degree of support to the COP Commercial Team     The role of Finance Manager, Planning & Analysis, is the driver of Finance support to the Commercial Team: Supports the COP Marketing & Business Development (Sales Planning) Organizations by providing fact-based information and financial models that facilitate accurate and timely business decisionsDrives the Budgeting / LE (Latest Estimate) process including development of 5-year strategic plan P&L’s (Profits and Loss)Objectively challenges commercial forecasts and assumptions to evaluate financial risks and opportunities and will share point of view or recommend potential solutionsAnalyzes the monthly P&L close: Brand reporting, Sales Growth analysis, Channel analysisSupports all new product/acquisition opportunities with value-added analysisSupports COP Business Development team in determination of financial/contractual obligations to Henry Schein (COP’s exclusive dental distributor)Project lead responsible for timely/seamless implementation on Finance-related corporate/strategic initiatives including SOX and MDM initiativesFully responsible for contents of PA (Profitability Analysis) module in SAPFully responsible for the contents of BI (business intelligence) and BI reporting tools (local and global)Responsible for all category data submissions to the corporationActive presenter in monthly ComGrowth (COP Commercial Growth) meetingsAn active participant in bi-weekly SAM (COP’s Sales and Marketing) meetingsWorks closely with Supply Chain Finance to determine budget/LE/actual P&L impact of manufacturing cost absorption.Liaise with all Finance departments on all Budget/LE/Actual issuesSupports COP SKU (Stock Keeping Unit) rationalization effortsDemonstrates the ability to interpret business data and trends to offer value-added business recommendations to the commercial teamProactively troubleshoots and identifies Budget / LE issues   Qualifications:Position requires market focused finance professional with strong analytical skills and an in-depth knowledge of Brand Accounting / Support of Commercial Operations. Prior experience in this area is essential. Strong excelThis position requires SAP PA “power-user” expertise (PA & BI Modules).Strong cross-functional, interpersonal, planning/priority setting and influence/negotiation skills.Accounting Degree required.CPA (Certified Public Accountant), MBA (Masters of Business Administration), CMA (Certified Management Accountant) certification a plus. Are you interested in working for Colgate-Palmolive? You can apply to work with us using this online application. Attach all relevant documents such as a cover letter and resume or CV. Applications received by e-mail are not considered in the selection process.  Become part of our team. We look forward to your application.  Equal Opportunity Employer  Colgate is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender identity, sexual orientation, national origin, ethnicity, age, disability, veteran status, marital status, or any other characteristic protected by law."
"3093958908"	"Business Intelligence Reports Developer"	"Columbia University"	2019-01-23	76	109	87	4	"https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=4465&s=58&guid=000001687b1a1007a55c3889840ddc34&src=GD_JOB_AD&vt=w&cs=1_237cfda0&cb=1548253532778&jobListingId=3093958908"	2019-01-23 09:26:11	" The College of Dental Medicine's (CDM) three-fold mission is to educate dental students, provide comprehensive outpatient dental care, and conduct research. There are approximately 430 faculty, 410 students/residents, and nearly 200 staff. The Business intelligence Reporting Analyst will work in a small application development team and will initially be responsible for developing complex dashboard and reporting solutions that will sometimes require the build out of new data structures and models to achieve performance characteristics. The incumbent will work directly with end users to understand their requirements which will require strong interpersonal and analytical skills and a desire to solve users' problems. Reporting solutions may be built to meet administrative, financial, educational or management goals with a primary focus on the patient care clinic. Over time it is expected that the reporting analyst will next develop database administration (DBA) skills expanding responsibilities to perform such tasks. The opportunity also exists for the right candidate to expand responsibilities to become a full stack software engineer. Interacts with end customers to understand and interpret their requirements recommending potential reporting solutions. Designs, develops, tests and implements high quality reports that meet end user goals. Coordinates with end users to ensure their appropriate testing/validation of reports. Documents work in a clear manner in a version control system continuously. Monitors and optimizes the reporting environment to ensure it operates smoothly without issues automating any manual tasks. Communicates incidents/problems, reporting changes, enhancements, and modifications to appropriate parties in a timely manner. Builds strong relationships with fellow technology team members, pro-actively sharing relevant information, and improvement ideas to benefit the whole team. Pro-actively building new technology skills and constantly improving their work. Qualifications: Bachelor's degree and/or its equivalent required. Minimum 3-5 years' related experience. Strong SQL skills in one of Oracle or SQLServer with experience of performance optimization. Proven experience with report writing and technical requirements analysis, methodology development, and data modeling; Knowledge in importing data for use in report software, spreadsheets, graphs, and flowcharts; Excellent analytical and creative problem-solving skills; Excellent oral and written communications skills; Highly self-motivated and directed; Strong customer-service orientation; Experience working in a team-oriented environment; Proven ability to adjust quickly to shifting priorities, multiple demands and rapid change. Preferred: SQLServer Integration Services (SSIS) SQLServer Analytics Services (SSAS) Visual Studio Version Control System Usage (ideally Git) Python Bash scripting Docker Grafana / Statsd - provided by Dice  Strong SQL skills in one of Oracle or SQLServer with experience of performance optimization. Proven experience with report writing and technical requirements analysis."
